"congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2"
113,"Senate",49308,73,0,"WA",100,0,1,"MURRAY, Patty","xM001111",1950,,-0.344,-0.302,-13.79175,0.9746,536,2,,-0.375,-0.179
113,"Senate",14922,56,0,"WV",100,0,1,"ROCKEFELLER, John Davison IV (Jay)","xR000361",1937,,-0.326,0.177,-21.95291,0.956,487,9,,-0.336,0.02
113,"Senate",40915,56,0,"WV",100,0,1,"MANCHIN, Joe, III","xM001183",1947,,-0.058,0.467,-129.20033,0.78721,540,55,,-0.041,0.322
113,"Senate",29940,25,0,"WI",100,0,1,"BALDWIN, Tammy","xB001230",1962,,-0.53,-0.241,-18.77359,0.96644,550,8,,-0.457,-0.244
113,"Senate",41111,25,0,"WI",200,0,1,"JOHNSON, Ron","xJ000293",1955,,0.598,-0.308,-92.83088,0.84098,536,32,,0.685,-0.348
113,"Senate",40707,68,0,"WY",200,0,1,"BARRASSO, John A.","xB001261",1952,,0.53,0.23,-86.57226,0.85362,547,38,,0.562,0.284
113,"Senate",49706,68,0,"WY",200,0,1,"ENZI, Michael B.","xE000285",1944,,0.539,0.176,-82.91159,0.85959,548,32,,0.573,0.411
114,"House",20301,41,3,"AL",200,0,1,"ROGERS, Mike Dennis","xR000575",1958,,0.338,0.445,-137.16548,0.88267,1099,60,,0.389,0.33
114,"House",21102,41,7,"AL",100,0,1,"SEWELL, Terri","xS001185",1965,,-0.392,0.411,-178.61756,0.84519,1062,87,,-0.398,0.437
114,"House",21192,41,2,"AL",200,0,1,"ROBY, Martha","xR000591",1976,,0.368,0.664,-91.31306,0.91999,1095,33,,0.398,0.707
114,"House",21193,41,5,"AL",200,0,1,"BROOKS, Mo","xB001274",1954,,0.599,-0.396,-274.36577,0.78239,1118,108,,0.919,-0.395
114,"House",21376,41,1,"AL",200,0,1,"BYRNE, Bradley","xB001289",1955,,0.541,0.309,-110.92866,0.90391,1098,46,,0.518,0.253
114,"House",21500,41,6,"AL",200,0,1,"PALMER, Gary James","xP000609",1954,,0.778,-0.111,-101.25267,0.91356,1120,39,,0.782,-0.16
114,"House",29701,41,4,"AL",200,0,1,"ADERHOLT, Robert","xA000055",1965,,0.361,0.588,-103.29239,0.91122,1111,42,,0.399,0.917
114,"House",14066,81,1,"AK",200,0,1,"YOUNG, Donald Edwin","xY000033",1933,,0.278,0.011,-173.97386,0.84718,1049,73,,0.291,0.205
114,"House",20304,61,8,"AZ",200,0,1,"FRANKS, Trent","xF000448",1957,,0.749,0.087,-125.06434,0.89197,1094,45,,0.694,-0.044
114,"House",20305,61,3,"AZ",100,0,1,"GRIJALVA, Raúl M.","xG000551",1948,,-0.599,-0.246,-91.89383,0.91628,1051,35,,-0.765,-0.442
114,"House",20902,61,1,"AZ",100,0,1,"KIRKPATRICK, Ann","xK000368",1950,,-0.161,0.005,-261.64714,0.776,1033,121,,-0.25,0.173
114,"House",21103,61,4,"AZ",200,0,1,"GOSAR, Paul","xG000565",1958,,0.613,-0.334,-172.47048,0.85278,1083,70,,0.762,-0.519
114,"House",21105,61,6,"AZ",200,0,1,"SCHWEIKERT, David","xS001183",1962,,0.633,-0.33,-130.90157,0.8896,1119,56,,0.629,-0.393
114,"House",21300,61,9,"AZ",100,0,1,"SINEMA, Kyrsten","xS001191",1976,,-0.108,0.051,-405.21817,0.68881,1087,185,,-0.11,0.135
114,"House",21501,61,2,"AZ",200,0,1,"McSALLY, Martha","xM001197",1966,,0.34,-0.009,-197.91418,0.83868,1125,93,,0.321,0.006
114,"House",21502,61,7,"AZ",100,0,1,"GALLEGO, Ruben","xG000574",1979,,-0.457,-0.028,-79.1987,0.93114,1110,25,,-0.483,-0.013
114,"House",29500,61,5,"AZ",200,0,1,"SALMON, Matthew James","xS000018",1958,,0.673,-0.272,-162.72287,0.862,1092,62,,0.637,-0.32
114,"House",21106,42,1,"AR",200,0,1,"CRAWFORD, Rick","xC001087",1966,,0.379,0.477,-100.88336,0.91106,1083,43,,0.432,0.364
114,"House",21108,42,3,"AR",200,0,1,"WOMACK, Steve","xW000809",1957,,0.346,0.572,-66.14844,0.9429,1125,20,,0.346,0.838
114,"House",21503,42,2,"AR",200,0,1,"HILL, French","xH001072",1956,,0.473,0.174,-114.81937,0.90265,1121,48,,0.466,0.177
114,"House",21563,42,4,"AR",200,0,1,"WESTERMAN, Bruce Eugene","xW000821",1967,,0.54,0.341,-77.98004,0.93286,1122,31,,0.526,0.423
114,"House",15448,71,12,"CA",100,0,1,"PELOSI, Nancy","xP000197",1940,,-0.491,-0.206,-64.21695,0.94001,1038,23,,-0.499,-0.001
114,"House",15621,71,48,"CA",200,0,1,"ROHRABACHER, Dana","xR000409",1947,,0.628,-0.411,-166.68769,0.85962,1102,74,,0.612,-0.501
114,"House",20103,71,17,"CA",100,0,1,"HONDA, Mike","xH001034",1941,,-0.529,-0.482,-57.09059,0.95,1113,27,,-0.528,-0.6
114,"House",20104,71,28,"CA",100,0,1,"SCHIFF, Adam","xS001150",1960,,-0.348,-0.13,-84.17484,0.92741,1117,29,,-0.409,-0.052
114,"House",20107,71,49,"CA",200,0,1,"ISSA, Darrell","xI000056",1953,,0.506,-0.088,-139.73748,0.87926,1086,60,,0.501,-0.115
114,"House",20108,71,53,"CA",100,0,1,"DAVIS, Susan A.","xD000598",1944,,-0.343,-0.106,-96.41217,0.91738,1118,33,,-0.384,0.071
114,"House",20307,71,22,"CA",200,0,1,"NUNES, Devin","xN000181",1973,,0.448,0.194,-106.88197,0.90921,1123,45,,0.335,0.626
114,"House",20310,71,38,"CA",100,0,1,"SÁNCHEZ, Linda T.","xS001156",1969,,-0.508,-0.15,-61.74172,0.94556,1103,30,,-0.507,-0.115
114,"House",20501,71,16,"CA",100,0,1,"COSTA, Jim","xC001059",1952,,-0.187,0.469,-415.82648,0.68116,1083,217,,-0.149,0.348
114,"House",20538,71,6,"CA",100,0,1,"MATSUI, Doris","xM001163",1944,,-0.434,-0.175,-69.53343,0.9396,1116,27,,-0.433,-0.099
114,"House",20702,71,9,"CA",100,0,1,"McNERNEY, Jerry","xM001166",1951,,-0.259,-0.145,-136.55895,0.88365,1104,44,,-0.346,-0.114
114,"House",20703,71,23,"CA",200,0,1,"MCCARTHY, Kevin","xM001165",1965,,0.461,0.197,-84.97533,0.92637,1111,43,,0.475,0.363
114,"House",20762,71,14,"CA",100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)","xS001175",1950,,-0.383,-0.46,-90.36911,0.91647,1036,45,,-0.405,-0.311
114,"House",20903,71,4,"CA",200,0,1,"McCLINTOCK, Tom","xM001177",1956,,0.747,-0.523,-125.31014,0.89424,1121,50,,0.711,-0.481
114,"House",20955,71,27,"CA",100,0,1,"CHU, Judy","xC001080",1953,,-0.489,-0.368,-51.7101,0.95286,1071,22,,-0.501,-0.342
114,"House",20958,71,3,"CA",100,0,1,"GARAMENDI, John","xG000559",1945,,-0.312,-0.105,-164.09539,0.85928,1082,59,,-0.289,-0.017
114,"House",20963,71,50,"CA",200,0,1,"HUNTER, Duncan Duane","xH001048",1976,,0.512,0.14,-131.56022,0.8887,1115,60,,0.496,0.133
114,"House",21109,71,10,"CA",200,0,1,"DENHAM, Jeff","xD000612",1967,,0.308,0.198,-165.92403,0.86196,1117,76,,0.26,0.182
114,"House",21110,71,37,"CA",100,0,1,"BASS, Karen","xB001270",1953,,-0.585,-0.097,-90.99463,0.91505,1025,43,,-0.61,-0.057
114,"House",21195,71,44,"CA",100,0,1,"HAHN, Janice","xH001063",1952,,-0.39,-0.376,-83.71876,0.926,1089,38,,-0.342,-0.364
114,"House",21302,71,1,"CA",200,0,1,"LaMALFA, Doug","xL000578",1960,,0.556,0.084,-108.74643,0.90611,1103,38,,0.556,0.025
114,"House",21303,71,2,"CA",100,0,1,"HUFFMAN, Jared","xH001068",1964,,-0.429,-0.522,-83.23887,0.92756,1107,40,,-0.442,-0.474
114,"House",21304,71,7,"CA",100,0,1,"BERA, Ami","xB001287",1965,,-0.228,0.001,-170.63134,0.85739,1109,76,,-0.248,0.031
114,"House",21305,71,8,"CA",200,0,1,"COOK, Paul","xC001094",1943,,0.385,0.187,-111.96341,0.90364,1105,42,,0.39,0.266
114,"House",21306,71,15,"CA",100,0,1,"SWALWELL, Eric","xS001193",1980,,-0.363,-0.108,-93.28954,0.91747,1083,45,,-0.36,-0.139
114,"House",21307,71,21,"CA",200,0,1,"VALADAO, David G.","xV000129",1977,,0.254,0.402,-111.83207,0.90513,1122,52,,0.256,0.347
114,"House",21308,71,26,"CA",100,0,1,"BROWNLEY, Julia","xB001285",1952,,-0.287,0.055,-151.52918,0.87335,1119,77,,-0.276,0.05
114,"House",21309,71,29,"CA",100,0,1,"CÁRDENAS, Tony","xC001097",1963,,-0.376,0.019,-111.38098,0.89797,1035,44,,-0.361,-0.095
114,"House",21311,71,36,"CA",100,0,1,"RUIZ, Raul","xR000599",1972,,-0.237,0.061,-168.47778,0.85556,1080,60,,-0.289,0.136
114,"House",21312,71,41,"CA",100,0,1,"TAKANO, Mark","xT000472",1960,,-0.468,-0.238,-87.26112,0.92537,1125,35,,-0.495,-0.271
114,"House",21313,71,47,"CA",100,0,1,"LOWENTHAL, Alan","xL000579",1941,,-0.446,-0.348,-73.45552,0.93646,1119,28,,-0.397,-0.41
114,"House",21314,71,51,"CA",100,0,1,"VARGAS, Juan","xV000130",1961,,-0.394,0.126,-132.24526,0.88835,1117,61,,-0.352,0.014
114,"House",21315,71,52,"CA",100,0,1,"PETERS, Scott","xP000608",1958,,-0.174,-0.065,-236.57215,0.80774,1108,110,,-0.199,0.009
114,"House",21504,71,11,"CA",100,0,1,"DESAULNIER, Mark James","xD000623",1952,,-0.53,-0.323,-66.07074,0.94231,1112,28,,-0.491,-0.269
114,"House",21505,71,25,"CA",200,0,1,"KNIGHT, Steve","xK000387",1966,,0.401,0.214,-118.56232,0.89887,1112,50,,0.446,0.118
114,"House",21506,71,31,"CA",100,0,1,"AGUILAR, Peter Rey","xA000371",1979,,-0.287,0.142,-167.43501,0.85761,1090,80,,-0.266,0.124
114,"House",21507,71,33,"CA",100,0,1,"LIEU, Ted","xL000582",1969,,-0.363,-0.285,-99.9463,0.90709,1025,43,,-0.324,-0.494
114,"House",21508,71,35,"CA",100,0,1,"TORRES, Norma Judith","xT000474",1965,,-0.361,0.03,-106.0205,0.90906,1112,47,,-0.368,0.042
114,"House",21509,71,45,"CA",200,0,1,"WALTERS, Mimi","xW000820",1962,,0.429,0.177,-109.41342,0.90433,1088,42,,0.39,0.238
114,"House",29106,71,43,"CA",100,0,1,"WATERS, Maxine","xW000187",1938,,-0.656,-0.093,-99.72793,0.90839,1038,38,,-0.571,-0.12
114,"House",29312,71,18,"CA",100,0,1,"ESHOO, Anna Georges","xE000215",1942,,-0.382,-0.433,-77.92008,0.93179,1103,38,,-0.374,-0.297
114,"House",29313,71,20,"CA",100,0,1,"FARR, Sam","xF000030",1941,,-0.455,-0.219,-107.70226,0.904,1067,46,,-0.494,-0.141
114,"House",29316,71,34,"CA",100,0,1,"BECERRA, Xavier","xB000287",1958,,-0.512,-0.283,-79.99934,0.92783,1068,34,,-0.485,-0.456
114,"House",29317,71,40,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","xR000486",1941,,-0.47,-0.195,-58.90084,0.94836,1111,28,,-0.518,-0.046
114,"House",29321,71,39,"CA",200,0,1,"ROYCE, Edward Randall","xR000487",1951,,0.661,-0.364,-201.8386,0.83428,1114,83,,0.485,-0.2
114,"House",29323,71,42,"CA",200,0,1,"CALVERT, Ken","xC000059",1953,,0.349,0.2,-95.82087,0.91751,1113,27,,0.296,0.48
114,"House",29504,71,19,"CA",100,0,1,"LOFGREN, Zoe","xL000397",1947,,-0.401,-0.447,-110.63153,0.89973,1047,50,,-0.409,-0.393
114,"House",29707,71,30,"CA",100,0,1,"SHERMAN, Brad","xS000344",1954,,-0.341,-0.148,-143.61232,0.87935,1117,51,,-0.347,-0.017
114,"House",29709,71,46,"CA",100,0,1,"SANCHEZ, Loretta","xS000030",1960,,-0.367,0.025,-108.19825,0.879,841,48,,-0.36,0.072
114,"House",29774,71,24,"CA",100,0,1,"CAPPS, Lois","xC001036",1938,,-0.389,-0.227,-81.8492,0.927,1077,26,,-0.374,-0.219
114,"House",29778,71,13,"CA",100,0,1,"LEE, Barbara","xL000551",1946,,-0.687,-0.602,-48.4803,0.95428,1036,16,,-0.638,-0.718
114,"House",29901,71,5,"CA",100,0,1,"THOMPSON, Michael","xT000460",1951,,-0.396,0.061,-105.52655,0.9074,1086,44,,-0.368,-0.122
114,"House",29903,71,32,"CA",100,0,1,"NAPOLITANO, Grace Flores","xN000179",1936,,-0.447,-0.245,-68.57539,0.93842,1079,25,,-0.545,-0.137
114,"House",20704,62,5,"CO",200,0,1,"LAMBORN, Doug","xL000564",1954,,0.69,0.185,-77.09765,0.93177,1091,30,,0.653,0.231
114,"House",20705,62,7,"CO",100,0,1,"PERLMUTTER, Ed","xP000593",1953,,-0.281,0.084,-156.01685,0.86607,1085,64,,-0.315,0.032
114,"House",20904,62,2,"CO",100,0,1,"POLIS, Jared","xP000598",1975,,-0.279,-0.696,-208.75347,0.82842,1109,84,,-0.254,-0.967
114,"House",20906,62,6,"CO",200,0,1,"COFFMAN, Mike","xC001077",1955,,0.498,-0.201,-189.16475,0.84447,1119,74,,0.461,-0.237
114,"House",21111,62,3,"CO",200,0,1,"TIPTON, Scott","xT000470",1956,,0.454,-0.04,-131.28354,0.88921,1118,72,,0.526,-0.082
114,"House",21510,62,4,"CO",200,0,1,"BUCK, Kenneth Robert","xB001297",1959,,0.747,-0.492,-136.02362,0.87989,1063,58,,0.729,-0.521
114,"House",29710,62,1,"CO",100,0,1,"DeGETTE, Diana","xD000197",1957,,-0.432,-0.309,-80.35946,0.93046,1115,32,,-0.429,-0.171
114,"House",20706,1,2,"CT",100,0,1,"COURTNEY, Joe","xC001069",1953,,-0.344,0.019,-109.22797,0.90636,1111,46,,-0.331,-0.007
114,"House",20907,1,4,"CT",100,0,1,"HIMES, James A.","xH001047",1966,,-0.241,-0.259,-154.63549,0.87018,1112,65,,-0.26,-0.207
114,"House",21316,1,5,"CT",100,0,1,"ESTY, Elizabeth","xE000293",1959,,-0.311,-0.087,-102.5898,0.9124,1119,39,,-0.312,-0.09
114,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","xD000216",1943,,-0.416,-0.122,-82.99961,0.92583,1077,27,,-0.424,-0.075
114,"House",29908,1,1,"CT",100,0,1,"LARSON, John B.","xL000557",1948,,-0.4,-0.054,-107.09241,0.90518,1075,45,,-0.368,-0.049
114,"House",21113,11,1,"DE",100,0,1,"CARNEY, John C., Jr.","xC001083",1956,,-0.256,-0.142,-141.76971,0.879,1100,57,,-0.275,-0.117
114,"House",15634,43,27,"FL",200,0,1,"ROS-LEHTINEN, Ileana","xR000435",1952,,0.245,-0.226,-263.23987,0.78853,1108,135,,0.204,-0.142
114,"House",20110,43,1,"FL",200,0,1,"MILLER, Jefferson B. (Jeff)","xM001144",1959,,0.633,0.155,-89.73545,0.921,1089,45,,0.618,0.059
114,"House",20111,43,4,"FL",200,0,1,"CRENSHAW, Ander","xC001045",1944,,0.333,0.337,-89.92786,0.922,1109,23,,0.303,0.618
114,"House",20316,43,25,"FL",200,0,1,"DIAZ-BALART, Mario","xD000600",1961,,0.277,0.094,-146.89296,0.8751,1101,52,,0.227,0.257
114,"House",20504,43,23,"FL",100,0,1,"WASSERMAN SCHULTZ, Debbie","xW000797",1966,,-0.423,0.069,-84.67797,0.92144,1035,33,,-0.467,0.118
114,"House",20708,43,14,"FL",100,0,1,"CASTOR, Kathy","xC001066",1966,,-0.439,0.049,-86.38521,0.92421,1096,43,,-0.429,-0.016
114,"House",20709,43,16,"FL",200,0,1,"BUCHANAN, Vernon G.","xB001260",1951,,0.36,-0.147,-191.4186,0.83521,1063,83,,0.369,-0.16
114,"House",20758,43,12,"FL",200,0,1,"BILIRAKIS, Gus","xB001257",1963,,0.403,0.025,-133.28111,0.88762,1118,57,,0.519,-0.007
114,"House",20908,43,9,"FL",100,0,1,"GRAYSON, Alan","xG000556",1958,,-0.363,-0.457,-179.64887,0.849,1099,63,,-0.333,-0.597
114,"House",20909,43,8,"FL",200,0,1,"POSEY, Bill","xP000599",1947,,0.511,-0.315,-206.4092,0.83183,1121,76,,0.601,-0.394
114,"House",20910,43,17,"FL",200,0,1,"ROONEY, Thomas J.","xR000583",1970,,0.459,0.005,-134.2017,0.88295,1078,74,,0.458,0.061
114,"House",20959,43,21,"FL",100,0,1,"DEUTCH, Theodore E. (Ted)","xD000610",1966,,-0.403,-0.093,-83.17654,0.92453,1060,30,,-0.428,-0.021
114,"House",21115,43,11,"FL",200,0,1,"NUGENT, Richard","xN000185",1951,,0.483,0.077,-157.24613,0.851,973,75,,0.463,-0.073
114,"House",21116,43,10,"FL",200,0,1,"WEBSTER, Daniel A.","xW000806",1949,,0.481,-0.008,-133.53938,0.88236,1067,54,,0.499,0.085
114,"House",21117,43,15,"FL",200,0,1,"ROSS, Dennis","xR000593",1959,,0.533,0.086,-110.96388,0.90479,1109,44,,0.49,0.239
114,"House",21118,43,24,"FL",100,0,1,"WILSON, Frederica","xW000808",1942,,-0.477,-0.013,-73.23682,0.93207,1041,28,,-0.509,0.05
114,"House",21317,43,3,"FL",200,0,1,"YOHO, Ted","xY000065",1955,,0.697,-0.405,-175.67563,0.85362,1110,75,,0.667,-0.511
114,"House",21318,43,6,"FL",200,0,1,"DeSANTIS, Ron","xD000621",1978,,0.665,-0.11,-100.715,0.91311,1108,56,,0.631,-0.135
114,"House",21319,43,18,"FL",100,0,1,"MURPHY, Patrick","xM001191",1983,,-0.186,-0.026,-209.56091,0.824,1085,85,,-0.244,-0.019
114,"House",21321,43,22,"FL",100,0,1,"FRANKEL, Lois","xF000462",1948,,-0.408,-0.08,-77.59455,0.93219,1105,28,,-0.428,-0.054
114,"House",21377,43,19,"FL",200,0,1,"CLAWSON, Curt","xC001102",1959,,0.626,-0.509,-201.38303,0.824,1041,71,,0.587,-0.487
114,"House",21401,43,13,"FL",200,0,1,"JOLLY, David W.","xJ000296",1972,,0.23,0.058,-228.78436,0.807,1065,93,,0.23,0.043
114,"House",21511,43,2,"FL",100,0,1,"GRAHAM, Gwendolyn (Gwen)","xG000575",1963,,-0.233,0.255,-239.05872,0.808,1124,96,,-0.236,0.271
114,"House",21512,43,26,"FL",200,0,1,"CURBELO, Carlos","xC001107",1980,,0.21,-0.188,-267.01492,0.78465,1101,131,,0.192,-0.188
114,"House",29328,43,5,"FL",100,0,1,"BROWN, Corrine","xB000911",1946,,-0.429,0.192,-108.58497,0.895,983,39,,-0.508,0.387
114,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","xM000689",1943,,0.453,0.137,-113.52337,0.904,1119,46,,0.443,0.191
114,"House",29337,43,20,"FL",100,0,1,"HASTINGS, Alcee Lamar","xH000324",1936,,-0.564,0.154,-116.36161,0.88415,945,51,,-0.47,0.027
114,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","xL000287",1940,,-0.589,-0.227,-72.77942,0.93279,1046,34,,-0.538,-0.412
114,"House",20321,44,13,"GA",100,0,1,"SCOTT, David","xS001157",1945,,-0.302,0.174,-175.06217,0.84881,1068,69,,-0.276,0.135
114,"House",20505,44,6,"GA",200,0,1,"PRICE, Tom","xP000591",1954,,0.644,-0.073,-98.5592,0.91317,1085,56,,0.635,-0.081
114,"House",20506,44,3,"GA",200,0,1,"WESTMORELAND, Lynn A.","xW000796",1950,,0.672,0.189,-145.79575,0.857,946,55,,0.597,-0.024
114,"House",20712,44,4,"GA",100,0,1,"JOHNSON, Hank","xJ000288",1954,,-0.469,0.03,-125.62437,0.89095,1088,39,,-0.477,0.031
114,"House",20962,44,14,"GA",200,0,1,"GRAVES, Tom","xG000560",1970,,0.753,-0.057,-111.45289,0.90381,1102,65,,0.632,0.036
114,"House",21122,44,7,"GA",200,0,1,"WOODALL, Rob","xW000810",1970,,0.651,-0.273,-135.90163,0.88467,1109,71,,0.597,-0.269
114,"House",21123,44,8,"GA",200,0,1,"SCOTT, Austin","xS001189",1969,,0.572,0.17,-69.00259,0.93909,1098,18,,0.602,0.293
114,"House",21323,44,9,"GA",200,0,1,"COLLINS, Doug","xC001093",1966,,0.636,0.055,-102.15374,0.91162,1104,56,,0.659,-0.025
114,"House",21513,44,1,"GA",200,0,1,"CARTER, Buddy","xC001103",1957,,0.57,0.389,-101.27702,0.91287,1111,54,,0.551,0.272
114,"House",21514,44,10,"GA",200,0,1,"HICE, Jody Brownlow","xH001071",1960,,0.725,-0.086,-94.42393,0.91887,1116,50,,0.713,-0.115
114,"House",21515,44,11,"GA",200,0,1,"LOUDERMILK, Barry D.","xL000583",1963,,0.675,-0.095,-109.62826,0.90473,1095,49,,0.668,-0.097
114,"House",21516,44,12,"GA",200,0,1,"ALLEN, Rick W.","xA000372",1951,,0.62,0.31,-70.16554,0.9388,1111,23,,0.617,0.446
114,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","xB000490",1947,,-0.281,0.473,-269.13132,0.78383,1105,126,,-0.308,0.514
114,"House",21124,82,1,"HI",100,2,2,"HANABUSA, Colleen","xH001050",1951,,-0.369,0.007,-0.91811,0.97082,31,0,,-0.515,0.34
114,"House",21324,82,2,"HI",100,0,1,"GABBARD, Tulsi","xG000571",1981,,-0.279,-0.23,-163.84902,0.86379,1119,59,,-0.291,-0.23
114,"House",21517,82,1,"HI",100,1,1,"TAKAI, Mark","xT000473",1967,2016,-0.363,-0.038,-63.51748,0.906,646,19,,-0.364,-0.028
114,"House",21125,63,1,"ID",200,0,1,"LABRADOR, Raúl R.","xL000573",1967,,0.728,-0.571,-162.02361,0.86292,1099,72,,0.719,-0.667
114,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","xS001148",1950,,0.293,0.278,-104.59141,0.90969,1105,39,,0.252,0.458
114,"House",20508,21,3,"IL",100,0,1,"LIPINSKI, Daniel","xL000563",1966,,-0.233,0.184,-290.59997,0.76672,1094,114,,-0.219,0.188
114,"House",20715,21,6,"IL",200,0,1,"ROSKAM, Peter","xR000580",1961,,0.433,0.035,-134.75095,0.88115,1065,61,,0.411,0.157
114,"House",20749,21,11,"IL",100,0,1,"FOSTER, Bill","xF000454",1955,,-0.223,-0.23,-140.29453,0.88217,1119,57,,-0.279,-0.22
114,"House",20914,21,18,"IL",200,1,1,"SCHOCK, Aaron","xS001179",1981,,0.311,0.185,-15.2141,0.871,110,9,,0.339,-0.161
114,"House",20954,21,5,"IL",100,0,1,"QUIGLEY, Mike","xQ000023",1958,,-0.318,-0.299,-115.9639,0.90046,1106,51,,-0.333,-0.073
114,"House",21128,21,16,"IL",200,0,1,"KINZINGER, Adam","xK000378",1978,,0.269,0.315,-128.34227,0.89164,1119,70,,0.252,0.235
114,"House",21129,21,14,"IL",200,0,1,"HULTGREN, Randy","xH001059",1966,,0.49,-0.039,-112.27707,0.90421,1115,47,,0.479,0.087
114,"House",21325,21,8,"IL",100,0,1,"DUCKWORTH, Tammy","xD000622",1968,,-0.315,0.083,-115.31052,0.89201,1009,46,,-0.304,0.078
114,"House",21328,21,13,"IL",200,0,1,"DAVIS, Rodney","xD000619",1970,,0.293,0.105,-146.08959,0.87647,1108,72,,0.284,0.107
114,"House",21329,21,17,"IL",100,0,1,"BUSTOS, Cheri","xB001286",1961,,-0.237,0.038,-148.02201,0.8761,1119,47,,-0.274,0.116
114,"House",21371,21,2,"IL",100,0,1,"KELLY, Robin L.","xK000385",1956,,-0.454,-0.021,-79.16924,0.92751,1052,30,,-0.429,-0.071
114,"House",21518,21,10,"IL",200,0,1,"DOLD, Robert","xD000613",1969,,0.176,-0.207,-292.99709,0.768,1112,142,,0.174,-0.205
114,"House",21519,21,12,"IL",200,0,1,"BOST, Mike","xB001295",1960,,0.258,0.495,-119.72538,0.89433,1072,56,,0.279,0.374
114,"House",21562,21,18,"IL",200,2,2,"LaHOOD, Darin","xL000585",1968,,0.443,0.076,-63.35899,0.91153,684,27,,0.428,0.056
114,"House",29346,21,1,"IL",100,0,1,"RUSH, Bobby L.","xR000515",1946,,-0.478,-0.204,-107.84424,0.8887,914,41,,-0.475,-0.106
114,"House",29348,21,4,"IL",100,0,1,"GUTIÉRREZ, Luis V.","xG000535",1953,,-0.486,-0.261,-68.54647,0.93401,1004,34,,-0.507,-0.296
114,"House",29717,21,7,"IL",100,0,1,"DAVIS, Danny K.","xD000096",1941,,-0.486,-0.258,-77.84458,0.93027,1077,27,,-0.505,0.009
114,"House",29718,21,15,"IL",200,0,1,"SHIMKUS, John M.","xS000364",1958,,0.371,0.135,-102.69092,0.91224,1118,43,,0.325,0.428
114,"House",29911,21,9,"IL",100,0,1,"SCHAKOWSKY, Janice D.","xS001145",1944,,-0.606,-0.265,-74.52768,0.93373,1087,33,,-0.58,-0.407
114,"House",15124,22,1,"IN",100,0,1,"VISCLOSKY, Peter","xV000108",1949,,-0.402,0.246,-159.69758,0.86611,1111,70,,-0.453,0.068
114,"House",20757,22,7,"IN",100,0,1,"CARSON, André","xC001072",1974,,-0.426,0.059,-120.9721,0.89657,1108,43,,-0.472,0.061
114,"House",21100,22,3,"IN",200,0,1,"STUTZMAN, Marlin","xS001188",1976,,0.742,-0.119,-92.80672,0.916,1061,41,,0.715,-0.221
114,"House",21131,22,4,"IN",200,0,1,"ROKITA, Todd","xR000592",1970,,0.597,-0.16,-148.5721,0.8743,1106,57,,0.559,-0.225
114,"House",21132,22,8,"IN",200,0,1,"BUCSHON, Larry","xB001275",1962,,0.387,0.235,-101.74761,0.91301,1118,51,,0.363,0.311
114,"House",21133,22,9,"IN",200,0,1,"YOUNG, Todd","xY000064",1972,,0.486,0.062,-107.04591,0.9058,1082,48,,0.464,0.056
114,"House",21330,22,2,"IN",200,0,1,"WALORSKI, Jackie","xW000813",1963,,0.448,0.333,-73.75934,0.93582,1112,28,,0.45,0.391
114,"House",21331,22,5,"IN",200,0,1,"BROOKS, Susan","xB001284",1960,,0.377,0.261,-106.41563,0.90874,1112,45,,0.363,0.306
114,"House",21332,22,6,"IN",200,0,1,"MESSER, Luke","xM001189",1969,,0.561,-0.101,-114.11937,0.90263,1114,46,,0.554,-0.124
114,"House",20325,31,4,"IA",200,0,1,"KING, Steve","xK000362",1949,,0.618,0.26,-149.46691,0.87042,1077,45,,0.574,0.051
114,"House",20720,31,2,"IA",100,0,1,"LOEBSACK, Dave","xL000565",1952,,-0.276,-0.039,-102.60289,0.91186,1112,37,,-0.32,-0.027
114,"House",21520,31,1,"IA",200,0,1,"BLUM, Rod","xB001294",1955,,0.514,-0.461,-211.35465,0.82733,1115,71,,0.521,-0.427
114,"House",21521,31,3,"IA",200,0,1,"YOUNG, David","xY000066",1968,,0.445,-0.049,-144.16742,0.87972,1125,64,,0.443,0.04
114,"House",20915,32,2,"KS",200,0,1,"JENKINS, Lynn","xJ000290",1963,,0.522,-0.001,-110.08552,0.9046,1098,49,,0.532,-0.001
114,"House",21134,32,1,"KS",200,0,1,"HUELSKAMP, Tim","xH001057",1968,,0.744,-0.466,-167.58324,0.859,1103,69,,0.919,-0.395
114,"House",21135,32,3,"KS",200,0,1,"YODER, Kevin","xY000063",1976,,0.561,0.022,-118.5749,0.8986,1109,61,,0.556,-0.041
114,"House",21136,32,4,"KS",200,0,1,"POMPEO, Mike","xP000602",1963,,0.66,0.164,-79.15451,0.92939,1081,28,,0.634,0.15
